Obs	SALARIO_BASE	GASTO_EN_SAL
48125	" $26,703.30 "	 $24.46 
48126	" $32,896.55 "	 $29.61 
48127	" $17,836.69 "	 $29.08 
48128	" $14,934.17 "	 $22.38 
48129	" $34,617.97 "	 $15.43 
48130	" $27,518.12 "	 $26.03 
48131	" $32,084.19 "	 $31.71 
48132	" $18,113.57 "	 $25.94 
48133	" $31,787.00 "	 $30.88 
48134	" $47,747.25 "	 $25.96 
48135	" $41,520.00 "	 $20.44 
48136	" $87,573.47 "	 $23.93 
48137	" $16,286.24 "	 $26.33 
48138	" $22,020.46 "	 $26.13 
48139	" $65,790.51 "	 $30.12 
48140	" $42,029.47 "	 $24.12 
48141	" $29,801.41 "	 $14.19 
48142	" $25,401.63 "	 $29.63 
48143	" $18,376.53 "	 $17.85 
48144	" $15,024.10 "	 $23.55 
48145	" $60,446.99 "	 $28.93 
48146	" $47,825.05 "	 $28.06 
48147	" $28,733.18 "	 $27.76 
48148	" $19,824.23 "	 $20.29 
48149	" $23,518.16 "	 $32.45 
48150	" $29,155.69 "	 $32.05 
48151	" $25,924.61 "	 $26.77 
48152	" $104,451.44 "	 $23.57 
48153	" $18,163.84 "	 $33.26 
48154	" $20,200.51 "	 $14.00 
48155	" $25,061.46 "	 $23.59 
48156	" $23,881.59 "	 $24.09 
48157	" $22,999.73 "	 $28.43 
48158	" $29,626.79 "	 $29.77 
48159	" $25,997.32 "	 $15.49 
48160	" $29,072.89 "	 $18.92 
48161	" $34,788.07 "	 $25.13 
48162	" $20,114.57 "	 $26.92 
48163	" $47,570.61 "	 $29.40 
48164	" $14,673.04 "	 $22.57 
48165	" $22,975.14 "	 $29.59 
48166	" $44,591.90 "	 $31.72 
48167	" $22,768.22 "	 $21.31 
48168	" $22,454.76 "	 $27.68 
48169	" $15,446.00 "	 $24.31 
48170	" $27,576.10 "	 $17.72 
48171	" $44,882.53 "	 $26.71 
48172	" $22,064.46 "	 $32.14 
48173	" $30,892.59 "	 $23.97 
48174	" $37,846.52 "	 $24.98 
48175	" $37,911.01 "	 $35.13 
48176	" $63,368.21 "	 $24.76 
48177	" $20,821.39 "	 $23.79 
48178	" $19,553.53 "	 $20.50 
48179	" $24,286.16 "	 $32.77 
48180	" $52,081.97 "	 $24.87 
48181	" $27,531.48 "	 $29.73 
48182	" $16,935.75 "	 $29.08 
48183	" $24,323.64 "	 $25.08 
48184	" $30,022.30 "	 $26.66 
48185	" $25,439.85 "	 $26.40 
48186	" $35,918.15 "	 $26.83 
48187	" $18,032.01 "	 $23.12 
48188	" $15,622.02 "	 $30.01 
48189	" $39,144.28 "	 $20.67 
48190	" $23,116.52 "	 $21.38 
48191	" $50,414.92 "	 $22.00 
48192	" $21,575.94 "	 $27.20 
48193	" $39,652.58 "	 $23.51 
48194	" $33,969.46 "	 $20.87 
48195	" $32,329.32 "	 $23.22 
48196	" $20,431.97 "	 $28.47 
48197	" $30,443.20 "	 $25.10 
48198	" $29,130.40 "	 $23.99 
48199	" $48,318.57 "	 $29.20 
48200	" $21,649.35 "	 $27.77 
48201	" $18,386.25 "	 $27.16 
48202	" $29,883.62 "	 $28.17 
48203	" $35,091.14 "	 $22.06 
48204	" $27,958.99 "	 $26.65 
48205	" $24,987.96 "	 $27.89 
48206	" $32,893.78 "	 $17.85 
48207	" $25,849.51 "	 $24.65 
48208	" $41,868.81 "	 $22.75 
48209	" $15,328.11 "	 $25.40 
48210	" $23,470.80 "	 $22.50 
48211	" $15,836.11 "	 $24.97 
48212	" $17,592.40 "	 $20.37 
48213	" $31,727.97 "	 $19.46 
48214	" $35,132.12 "	 $26.65 
48215	" $24,105.90 "	 $22.95 
48216	" $14,585.42 "	 $26.46 
48217	" $42,683.87 "	 $14.08 
48218	" $25,631.88 "	 $28.26 
48219	" $22,933.88 "	 $31.44 
48220	" $18,600.34 "	 $21.25 
48221	" $50,257.44 "	 $30.64 
48222	" $33,085.76 "	 $31.76 
48223	" $41,129.37 "	 $35.46 
48224	" $34,922.28 "	 $26.72 
48225	" $34,874.72 "	 $25.98 
48226	" $33,004.45 "	 $15.62 
48227	" $48,121.60 "	 $26.83 
48228	" $33,594.63 "	 $35.64 
48229	" $28,723.79 "	 $27.13 
48230	" $35,551.01 "	 $20.67 
48231	" $32,526.64 "	 $20.96 
48232	" $21,317.24 "	 $32.46 
48233	" $15,098.31 "	 $23.49 
48234	" $37,106.76 "	 $20.84 
48235	" $28,969.79 "	 $28.55 
48236	" $32,393.26 "	 $23.22 
48237	" $26,293.92 "	 $24.72 
48238	" $14,070.36 "	 $31.13 
48239	" $14,409.22 "	 $19.88 
48240	" $32,002.51 "	 $27.44 
48241	" $19,091.34 "	 $25.09 
48242	" $16,546.30 "	 $22.98 
48243	" $14,339.54 "	 $32.04 
48244	" $30,322.36 "	 $23.47 
48245	" $33,303.53 "	 $31.07 
48246	" $21,361.96 "	 $24.15 
48247	" $14,081.17 "	 $27.47 
48248	" $16,176.50 "	 $38.52 
48249	" $16,976.32 "	 $27.57 
48250	" $21,337.69 "	 $31.93 
48251	" $29,898.07 "	 $44.38 
48252	" $16,958.39 "	 $26.58 
48253	" $7,542.61 "	 $27.47 
48254	" $10,414.83 "	 $28.99 
48255	" $23,581.44 "	 $27.96 
48256	" $20,977.63 "	 $29.53 
48257	" $14,441.96 "	 $27.81 
48258	" $32,077.17 "	 $26.74 
48259	" $38,153.51 "	 $26.60 
48260	" $28,665.89 "	 $25.91 
48261	" $19,925.95 "	 $21.19 
48262	" $33,159.40 "	 $31.72 
48263	" $30,069.58 "	 $23.36 
48264	" $29,164.84 "	 $10.68 
48265	" $17,988.78 "	 $22.69 
48266	" $35,723.04 "	 $22.53 
48267	" $15,587.46 "	 $25.03 
48268	" $35,046.41 "	 $26.57 
48269	" $43,828.81 "	 $19.97 
48270	" $40,181.36 "	 $27.07 
48271	" $20,441.34 "	 $28.63 
48272	" $16,222.82 "	 $28.28 
48273	" $61,113.60 "	 $27.18 
48274	" $29,378.43 "	 $23.25 
48275	" $34,055.33 "	 $25.44 
48276	" $23,552.52 "	 $18.42 
48277	" $18,646.86 "	 $19.78 
48278	" $35,996.07 "	 $29.88 
48279	" $31,183.24 "	 $18.35 
48280	" $29,408.09 "	 $42.89 
48281	" $47,588.73 "	 $20.33 
48282	" $32,460.80 "	 $21.92 
48283	" $78,301.33 "	 $31.48 
48284	" $43,915.35 "	 $22.53 
48285	" $16,435.13 "	 $31.35 
48286	" $31,470.67 "	 $24.40 
48287	" $19,334.75 "	 $27.22 
48288	" $27,720.06 "	 $29.34 
48289	" $13,631.33 "	 $19.95 
48290	" $23,522.23 "	 $20.92 
48291	" $15,024.18 "	 $24.54 
48292	" $19,538.00 "	 $30.74 
48293	" $18,548.63 "	 $21.90 
48294	" $23,627.72 "	 $20.30 
48295	" $14,917.69 "	 $21.64 
48296	" $22,256.88 "	 $25.61 
48297	" $40,125.36 "	 $23.30 
48298	" $56,881.73 "	 $17.83 
48299	" $20,942.98 "	 $23.07 
48300	" $7,578.12 "	 $17.22 
48301	" $21,184.91 "	 $22.31 
48302	" $34,042.77 "	 $28.51 
48303	" $8,969.54 "	 $28.14 
48304	" $12,407.35 "	 $20.12 
48305	" $35,543.07 "	 $20.77 
48306	" $21,566.66 "	 $26.99 
48307	" $35,885.74 "	 $30.82 
48308	" $25,631.28 "	 $16.75 
48309	" $52,579.78 "	 $26.33 
48310	" $60,961.15 "	 $27.83 
48311	" $24,641.56 "	 $27.01 
48312	" $30,994.59 "	 $19.24 
48313	" $26,986.90 "	 $31.65 
48314	" $21,081.70 "	 $23.47 
48315	" $24,065.15 "	 $19.12 
48316	" $28,877.96 "	 $23.58 
48317	" $41,637.41 "	 $22.63 
48318	" $42,758.16 "	 $31.53 
48319	" $31,235.82 "	 $27.46 
48320	" $22,694.38 "	 $32.08 
48321	" $65,438.69 "	 $17.84 
48322	" $42,653.98 "	 $25.11 
48323	" $24,973.60 "	 $22.11 
48324	" $33,907.90 "	 $18.44 
48325	" $24,967.16 "	 $27.88 
48326	" $26,460.13 "	 $21.18 
48327	" $32,340.25 "	 $27.80 
48328	" $27,573.93 "	 $21.03 
48329	" $51,146.58 "	 $28.17 
48330	" $46,392.29 "	 $26.48 
48331	" $27,606.58 "	 $20.27 
48332	" $18,100.03 "	 $27.38 
48333	" $45,840.59 "	 $18.70 
48334	" $12,192.21 "	 $28.49 
48335	" $35,637.63 "	 $16.32 
48336	" $32,840.19 "	 $23.72 
48337	" $23,162.58 "	 $23.50 
48338	" $25,652.49 "	 $27.19 
48339	" $44,902.99 "	 $29.68 
48340	" $36,321.20 "	 $14.05 
48341	" $32,183.61 "	 $29.59 
48342	" $42,380.47 "	 $30.09 
48343	" $21,049.27 "	 $24.20 
48344	" $33,585.33 "	 $26.75 
48345	" $25,704.67 "	 $18.11 
48346	" $24,642.11 "	 $27.85 
48347	" $20,435.63 "	 $21.27 
48348	" $50,686.57 "	 $19.56 
48349	" $20,412.74 "	 $29.31 
48350	" $15,126.27 "	 $27.36 
48351	" $38,966.23 "	 $31.14 
48352	" $23,486.42 "	 $21.35 
48353	" $23,536.59 "	 $24.41 
48354	" $43,744.31 "	 $29.55 
48355	" $15,582.02 "	 $29.57 
48356	" $26,281.47 "	 $25.56 
48357	" $25,665.80 "	 $24.87 
48358	" $26,684.00 "	 $21.77 
48359	" $39,086.00 "	 $31.25 
48360	" $33,264.51 "	 $26.07 
48361	" $24,582.96 "	 $31.21 
48362	" $42,047.96 "	 $30.83 
48363	" $27,900.85 "	 $28.81 
48364	" $25,156.67 "	 $34.93 
48365	" $12,900.22 "	 $25.98 
48366	" $33,682.54 "	 $25.48 
48367	" $22,966.83 "	 $28.73 
48368	" $17,742.25 "	 $24.60 
48369	" $34,840.98 "	 $24.73 
48370	" $37,238.24 "	 $30.60 
48371	" $39,973.54 "	 $23.09 
48372	" $14,545.86 "	 $38.59 
48373	" $35,900.07 "	 $24.74 
48374	" $26,852.56 "	 $29.55 
48375	" $29,801.68 "	 $29.37 
48376	" $17,134.20 "	 $29.64 
48377	" $10,516.26 "	 $31.91 
48378	" $30,888.47 "	 $34.81 
48379	" $35,276.85 "	 $27.24 
48380	" $23,921.37 "	 $24.78 
48381	" $22,814.52 "	 $31.01 
48382	" $29,562.67 "	 $38.97 
48383	" $52,115.30 "	 $28.52 
48384	" $50,979.39 "	 $31.35 
48385	" $34,987.51 "	 $24.47 
48386	" $51,696.37 "	 $20.02 
48387	" $40,173.65 "	 $23.34 
48388	" $24,001.76 "	 $29.76 
48389	" $33,127.48 "	 $23.03 
48390	" $38,211.07 "	 $28.99 
48391	" $24,530.15 "	 $20.17 
48392	" $14,902.03 "	 $25.99 
48393	" $28,243.12 "	 $25.02 
48394	" $24,396.36 "	 $33.15 
48395	" $34,963.20 "	 $19.70 
48396	" $24,406.35 "	 $26.81 
48397	" $23,857.16 "	 $22.59 
48398	" $17,177.81 "	 $20.29 
48399	" $27,910.99 "	 $27.77 
48400	" $26,212.57 "	 $21.66 
48401	" $26,295.32 "	 $28.52 
48402	" $32,937.72 "	 $24.12 
48403	" $15,234.16 "	 $22.14 
48404	" $23,508.17 "	 $28.76 
48405	" $48,031.48 "	 $22.20 
48406	" $26,452.80 "	 $27.63 
48407	" $32,945.29 "	 $26.10 
48408	" $43,748.92 "	 $23.32 
48409	" $22,078.24 "	 $21.95 
48410	" $15,842.66 "	 $26.18 
48411	" $21,228.92 "	 $27.84 
48412	" $26,326.62 "	 $21.61 
48413	" $37,919.29 "	 $27.54 
48414	" $27,878.79 "	 $27.89 
48415	" $17,423.53 "	 $23.17 
48416	" $41,494.85 "	 $23.93 
48417	" $31,449.99 "	 $20.76 
48418	" $19,167.59 "	 $26.49 
48419	" $19,663.44 "	 $23.59 
48420	" $25,632.26 "	 $26.47 
48421	" $45,917.04 "	 $23.52 
48422	" $24,327.51 "	 $29.80 
48423	" $43,472.16 "	 $21.52 
48424	" $17,718.07 "	 $35.54 
48425	" $29,803.28 "	 $19.00 
48426	" $22,168.39 "	 $27.52 
48427	" $24,486.50 "	 $19.84 
48428	" $40,666.98 "	 $26.87 
48429	" $30,444.01 "	 $26.00 
48430	" $15,888.33 "	 $25.38 
48431	" $40,887.57 "	 $28.05 
48432	" $20,561.41 "	 $30.96 
48433	" $32,409.84 "	 $21.89 
48434	" $38,014.82 "	 $23.02 
48435	" $23,159.81 "	 $21.79 
48436	" $24,542.28 "	 $33.32 
48437	" $21,611.34 "	 $19.23 
48438	" $35,734.77 "	 $30.53 
48439	" $27,031.09 "	 $25.67 
48440	" $16,746.85 "	 $31.83 
48441	" $25,603.67 "	 $22.71 
48442	" $32,878.03 "	 $29.18 
48443	" $33,728.21 "	 $24.44 
48444	" $13,967.33 "	 $28.97 
48445	" $24,219.25 "	 $24.33 
48446	" $59,496.22 "	 $29.20 
48447	" $24,561.34 "	 $20.95 
48448	" $20,559.35 "	 $24.52 
48449	" $29,816.23 "	 $22.39 
48450	" $29,335.41 "	 $28.10 
48451	" $71,287.83 "	 $19.78 
48452	" $20,068.70 "	 $23.60 
48453	" $20,539.81 "	 $27.52 
48454	" $12,527.25 "	 $23.25 
48455	" $20,135.91 "	 $26.89 
48456	" $26,832.55 "	 $28.14 
48457	" $34,426.41 "	 $23.37 
48458	" $22,556.45 "	 $21.93 
48459	" $21,737.78 "	 $23.63 
48460	" $27,429.51 "	 $27.90 
48461	" $11,244.43 "	 $30.47 
48462	" $52,271.39 "	 $29.20 
48463	" $39,780.98 "	 $27.93 
48464	" $18,853.68 "	 $20.81 
48465	" $45,794.29 "	 $23.54 
48466	" $65,277.99 "	 $21.61 
48467	" $81,455.35 "	 $27.90 
48468	" $32,448.89 "	 $31.55 
48469	" $16,052.54 "	 $28.42 
48470	" $33,634.67 "	 $28.63 
48471	" $27,532.14 "	 $23.99 
48472	" $25,573.25 "	 $23.05 
48473	" $71,290.75 "	 $27.67 
48474	" $19,478.06 "	 $29.82 
48475	" $19,217.39 "	 $27.64 
48476	" $28,790.56 "	 $23.01 
48477	" $26,801.55 "	 $29.90 
48478	" $32,482.51 "	 $26.36 
48479	" $30,924.72 "	 $18.61 
48480	" $32,885.72 "	 $19.94 
48481	" $15,850.39 "	 $27.41 
48482	" $21,367.33 "	 $24.36 
48483	" $38,749.02 "	 $20.59 
48484	" $25,701.84 "	 $15.89 
48485	" $33,220.89 "	 $26.55 
48486	" $9,949.04 "	 $19.13 
48487	" $32,114.25 "	 $27.49 
48488	" $33,312.62 "	 $26.13 
48489	" $16,412.63 "	 $29.58 
48490	" $13,626.03 "	 $20.71 
48491	" $48,524.67 "	 $21.54 
48492	" $36,035.28 "	 $24.00 
48493	" $20,666.32 "	 $28.13 
48494	" $12,345.60 "	 $28.08 
48495	" $30,432.09 "	 $27.89 
48496	" $17,004.33 "	 $23.66 
48497	" $31,591.96 "	 $24.96 
48498	" $35,783.12 "	 $24.03 
48499	" $23,226.71 "	 $36.85 
48500	" $30,076.45 "	 $23.75 
48501	" $19,646.67 "	 $17.61 
48502	" $9,699.56 "	 $16.82 
48503	" $24,121.83 "	 $28.44 
48504	" $15,530.22 "	 $17.00 
48505	" $24,433.92 "	 $29.38 
48506	" $36,441.81 "	 $30.14 
48507	" $28,121.22 "	 $21.02 
48508	" $16,492.69 "	 $24.74 
48509	" $20,447.53 "	 $18.87 
48510	" $44,483.62 "	 $28.00 
48511	" $26,947.73 "	 $22.85 
48512	" $36,678.71 "	 $19.86 
48513	" $25,197.88 "	 $24.60 
48514	" $22,983.59 "	 $23.11 
48515	" $28,158.48 "	 $33.75 
48516	" $48,435.69 "	 $21.80 
48517	" $19,504.81 "	 $21.94 
48518	" $13,948.52 "	 $27.17 
48519	" $18,608.27 "	 $18.13 
48520	" $14,488.26 "	 $18.14 
48521	" $22,968.78 "	 $26.86 
48522	" $23,895.03 "	 $35.58 
48523	" $50,119.30 "	 $21.26 
48524	" $25,540.02 "	 $23.73 
48525	" $17,504.47 "	 $21.45 
48526	" $29,152.33 "	 $15.10 
48527	" $21,712.48 "	 $19.32 
48528	" $39,435.76 "	 $27.16 
48529	" $11,502.60 "	 $29.45 
48530	" $21,841.86 "	 $32.59 
48531	" $30,919.38 "	 $25.85 
48532	" $28,017.75 "	 $24.35 
48533	" $22,226.58 "	 $27.07 
48534	" $38,716.71 "	 $31.05 
48535	" $20,425.66 "	 $24.65 
48536	" $15,762.69 "	 $26.39 
48537	" $48,546.95 "	 $22.34 
48538	" $24,391.77 "	 $35.21 
48539	" $15,609.15 "	 $29.76 
48540	" $15,806.22 "	 $22.07 
48541	" $56,743.34 "	 $27.97 
48542	" $24,507.52 "	 $18.27 
48543	" $29,820.57 "	 $21.27 
48544	" $27,730.19 "	 $23.61 
48545	" $18,399.66 "	 $17.55 
48546	" $12,245.38 "	 $18.72 
48547	" $14,164.27 "	 $33.33 
48548	" $34,145.20 "	 $23.52 
48549	" $34,114.93 "	 $18.21 
48550	" $33,090.64 "	 $15.77 
48551	" $23,135.99 "	 $22.31 
48552	" $25,123.78 "	 $23.77 
48553	" $12,290.00 "	 $23.20 
48554	" $23,758.08 "	 $28.82 
48555	" $21,916.97 "	 $25.54 
48556	" $18,797.75 "	 $20.84 
48557	" $17,388.90 "	 $26.66 
48558	" $24,143.38 "	 $27.05 
48559	" $30,044.10 "	 $25.33 
48560	" $17,091.97 "	 $22.76 
48561	" $22,701.30 "	 $24.61 
48562	" $31,617.74 "	 $23.61 
48563	" $43,464.54 "	 $24.70 
48564	" $30,675.12 "	 $36.73 
48565	" $14,352.34 "	 $15.49 
48566	" $15,880.57 "	 $30.20 
48567	" $32,013.40 "	 $25.96 
48568	" $46,618.82 "	 $28.99 
48569	" $41,948.40 "	 $24.86 
48570	" $38,388.03 "	 $19.72 
48571	" $29,280.36 "	 $20.15 
48572	" $39,136.74 "	 $29.02 
48573	" $11,191.62 "	 $19.97 
48574	" $15,213.47 "	 $25.65 
48575	" $30,716.40 "	 $23.07 
48576	" $14,774.02 "	 $25.97 
48577	" $26,021.58 "	 $23.26 
48578	" $38,498.07 "	 $21.82 
48579	" $30,343.74 "	 $28.34 
48580	" $26,979.32 "	 $27.33 
48581	" $28,322.51 "	 $20.37 
48582	" $35,417.00 "	 $26.94 
48583	" $30,328.80 "	 $22.42 
48584	" $34,060.32 "	 $28.82 
48585	" $16,095.13 "	 $26.86 
48586	" $28,597.55 "	 $25.30 
48587	" $26,249.66 "	 $22.62 
48588	" $26,420.28 "	 $22.43 
48589	" $33,257.05 "	 $29.46 
48590	" $20,340.91 "	 $23.92 
48591	" $31,031.76 "	 $22.04 
48592	" $58,677.92 "	 $13.23 
48593	" $41,688.28 "	 $27.18 
48594	" $40,127.53 "	 $26.54 
48595	" $33,265.00 "	 $30.42 
48596	" $25,623.24 "	 $29.18 
48597	" $24,738.04 "	 $26.55 
48598	" $27,544.27 "	 $20.79 
48599	" $71,500.61 "	 $26.06 
48600	" $24,012.04 "	 $26.03 
48601	" $29,754.70 "	 $22.45 
48602	" $30,546.71 "	 $17.33 
48603	" $24,246.38 "	 $25.85 
48604	" $22,386.61 "	 $30.73 
48605	" $15,801.55 "	 $33.12 
48606	" $19,157.36 "	 $30.83 
48607	" $18,314.40 "	 $25.70 
48608	" $13,731.97 "	 $18.82 
48609	" $28,584.30 "	 $23.75 
48610	" $10,072.70 "	 $34.20 
48611	" $65,430.12 "	 $24.82 
48612	" $20,183.60 "	 $21.93 
48613	" $29,529.51 "	 $21.12 
48614	" $13,972.63 "	 $21.93 
48615	" $26,144.84 "	 $16.07 
48616	" $18,636.42 "	 $28.94 
48617	" $39,697.36 "	 $25.64 
48618	" $29,572.85 "	 $30.32 
48619	" $21,131.15 "	 $21.48 
48620	" $42,733.77 "	 $24.36 
48621	" $23,192.13 "	 $30.30 
48622	" $57,381.75 "	 $21.39 
48623	" $24,578.36 "	 $21.52 
48624	" $16,349.80 "	 $20.33 
48625	" $12,812.78 "	 $20.37 
48626	" $27,351.54 "	 $26.21 
48627	" $32,294.27 "	 $27.99 
48628	" $29,227.17 "	 $20.11 
48629	" $21,141.81 "	 $25.23 
48630	" $71,322.45 "	 $25.73 
48631	" $11,896.01 "	 $16.58 
48632	" $66,349.52 "	 $18.67 
48633	" $18,198.84 "	 $28.90 
48634	" $19,372.75 "	 $31.30 
48635	" $24,100.15 "	 $21.30 
48636	" $17,726.54 "	 $23.45 
48637	" $21,450.32 "	 $18.83 
48638	" $29,234.74 "	 $30.13 
48639	" $14,554.08 "	 $24.30 
48640	" $46,595.50 "	 $25.13 
48641	" $28,766.38 "	 $30.91 
48642	" $21,213.39 "	 $33.26 
48643	" $18,420.95 "	 $21.18 
48644	" $23,632.95 "	 $29.11 
48645	" $20,018.69 "	 $28.22 
48646	" $25,981.54 "	 $23.35 
48647	" $29,216.18 "	 $29.41 
48648	" $33,969.25 "	 $20.28 
48649	" $47,330.38 "	 $17.74 
48650	" $27,682.98 "	 $28.80 
48651	" $31,892.02 "	 $27.65 
48652	" $21,560.55 "	 $23.45 
48653	" $29,072.12 "	 $27.29 
48654	" $19,831.33 "	 $20.25 
48655	" $51,055.84 "	 $26.19 
48656	" $30,356.76 "	 $25.77 
48657	" $41,281.21 "	 $25.26 
48658	" $12,026.63 "	 $24.33 
48659	" $13,705.20 "	 $18.99 
48660	" $16,242.32 "	 $19.52 
48661	" $22,386.56 "	 $20.46 
48662	" $37,412.52 "	 $21.45 
48663	" $25,312.24 "	 $29.84 
48664	" $23,601.28 "	 $28.87 
48665	" $17,654.81 "	 $22.57 
48666	" $12,326.03 "	 $27.36 
48667	" $22,347.34 "	 $20.60 
48668	" $28,087.18 "	 $27.80 
48669	" $16,303.93 "	 $20.06 
48670	" $25,040.67 "	 $21.08 
48671	" $43,797.46 "	 $31.66 
48672	" $15,185.98 "	 $29.58 
48673	" $53,268.94 "	 $22.48 
48674	" $25,739.37 "	 $23.60 
48675	" $22,838.84 "	 $25.00 
48676	" $28,847.21 "	 $26.91 
48677	" $22,528.10 "	 $20.73 
48678	" $12,336.45 "	 $24.25 
48679	" $49,029.36 "	 $19.52 
48680	" $63,838.02 "	 $23.41 
48681	" $38,873.02 "	 $21.62 
48682	" $17,711.40 "	 $32.70 
48683	" $21,254.95 "	 $16.36 
48684	" $24,349.01 "	 $22.90 
48685	" $33,504.06 "	 $20.58 
48686	" $15,204.29 "	 $31.98 
48687	" $23,442.10 "	 $22.46 
48688	" $35,986.61 "	 $23.54 
48689	" $51,447.00 "	 $29.69 
48690	" $29,370.81 "	 $26.50 
48691	" $46,157.67 "	 $31.55 
48692	" $33,369.01 "	 $17.47 
48693	" $40,564.10 "	 $29.48 
48694	" $25,515.32 "	 $34.81 
48695	" $17,711.74 "	 $22.23 
48696	" $28,943.28 "	 $23.36 
48697	" $24,775.26 "	 $28.61 
48698	" $36,738.99 "	 $18.32 
48699	" $20,890.21 "	 $19.23 
48700	" $65,127.29 "	 $30.98 
48701	" $51,540.78 "	 $17.59 
48702	" $27,286.31 "	 $27.73 
48703	" $29,443.80 "	 $26.51 
48704	" $25,282.11 "	 $24.43 
48705	" $37,696.86 "	 $15.51 
48706	" $24,212.07 "	 $24.04 
48707	" $22,387.05 "	 $32.42 
48708	" $57,106.81 "	 $21.44 
48709	" $37,375.37 "	 $19.53 
48710	" $33,963.53 "	 $23.14 
48711	" $47,842.86 "	 $23.15 
48712	" $37,481.48 "	 $15.24 
48713	" $21,981.52 "	 $26.55 
48714	" $20,134.64 "	 $24.71 
48715	" $39,720.30 "	 $24.20 
48716	" $24,320.40 "	 $31.56 
48717	" $15,908.12 "	 $22.08 
48718	" $32,954.32 "	 $25.01 
48719	" $41,844.15 "	 $24.56 
48720	" $25,548.63 "	 $25.32 
48721	" $32,772.88 "	 $25.54 
48722	" $78,849.74 "	 $23.13 
48723	" $25,321.23 "	 $25.19 
48724	" $30,558.09 "	 $25.02 
48725	" $20,809.35 "	 $30.52 
48726	" $22,723.68 "	 $24.01 
48727	" $17,991.15 "	 $27.46 
48728	" $39,887.09 "	 $15.56 
48729	" $26,930.17 "	 $22.67 
48730	" $15,409.16 "	 $24.84 
48731	" $24,877.31 "	 $29.02 
48732	" $38,450.12 "	 $17.76 
48733	" $13,358.15 "	 $23.17 
48734	" $30,589.98 "	 $18.50 
48735	" $11,794.41 "	 $24.51 
48736	" $18,429.19 "	 $27.26 
48737	" $65,756.62 "	 $16.25 
48738	" $40,718.06 "	 $26.51 
48739	" $33,478.66 "	 $22.89 
48740	" $22,078.90 "	 $28.88 
48741	" $46,753.98 "	 $28.22 
48742	" $21,185.88 "	 $33.41 
48743	" $36,263.31 "	 $21.80 
48744	" $26,768.68 "	 $26.05 
48745	" $39,496.42 "	 $27.48 
48746	" $37,751.64 "	 $17.74 
48747	" $19,981.63 "	 $25.15 
48748	" $21,328.87 "	 $16.94 
48749	" $53,879.91 "	 $31.02 
48750	" $47,095.71 "	 $24.81 
48751	" $28,750.51 "	 $28.69 
48752	" $40,095.02 "	 $21.44 
48753	" $45,216.60 "	 $22.28 
48754	" $31,362.59 "	 $25.89 
48755	" $16,116.25 "	 $28.14 
48756	" $23,703.82 "	 $26.66 
48757	" $26,144.71 "	 $22.27 
48758	" $23,010.24 "	 $24.22 
48759	" $30,209.03 "	 $16.63 
48760	" $29,198.20 "	 $24.01 
48761	" $29,338.94 "	 $26.82 
48762	" $42,854.52 "	 $15.73 
48763	" $32,023.72 "	 $27.80 
48764	" $24,025.67 "	 $33.01 
48765	" $17,208.08 "	 $21.81 
48766	" $30,101.23 "	 $21.67 
48767	" $17,276.31 "	 $28.76 
48768	" $19,824.45 "	 $32.71 
48769	" $23,435.86 "	 $25.43 
48770	" $18,560.88 "	 $18.69 
48771	" $38,843.77 "	 $32.27 
48772	" $14,624.62 "	 $27.53 
48773	" $29,855.86 "	 $22.81 
48774	" $25,637.17 "	 $21.60 
48775	" $23,060.49 "	 $24.80 
48776	" $27,453.63 "	 $22.05 
48777	" $22,131.76 "	 $27.50 
48778	" $36,354.49 "	 $22.71 
48779	" $18,867.85 "	 $24.14 
48780	" $21,780.03 "	 $25.40 
48781	" $26,398.41 "	 $18.05 
48782	" $27,464.95 "	 $25.90 
48783	" $23,749.60 "	 $23.45 
48784	" $19,957.21 "	 $25.65 
48785	" $18,599.37 "	 $24.24 
48786	" $17,871.98 "	 $21.19 
48787	" $17,331.10 "	 $25.41 
48788	" $38,327.69 "	 $25.19 
48789	" $30,329.16 "	 $29.86 
48790	" $19,809.13 "	 $30.72 
48791	" $38,383.14 "	 $31.44 
48792	" $32,236.15 "	 $18.09 
48793	" $35,723.97 "	 $26.51 
48794	" $32,451.02 "	 $24.51 
48795	" $46,231.03 "	 $23.00 
48796	" $26,597.97 "	 $21.40 
48797	" $15,690.15 "	 $28.71 
48798	" $19,666.06 "	 $27.04 
48799	" $17,308.35 "	 $24.37 
48800	" $36,426.40 "	 $25.89 
48801	" $24,004.79 "	 $20.25 
48802	" $16,776.75 "	 $18.30 
48803	" $30,918.91 "	 $18.74 
48804	" $15,452.43 "	 $25.22 
48805	" $13,793.89 "	 $26.57 
48806	" $45,951.56 "	 $30.56 
48807	" $38,549.10 "	 $26.00 
48808	" $10,503.96 "	 $25.31 
48809	" $34,202.75 "	 $17.21 
48810	" $29,648.00 "	 $33.71 
48811	" $33,515.46 "	 $25.45 
48812	" $28,743.99 "	 $24.37 
48813	" $24,826.81 "	 $27.48 
48814	" $19,972.39 "	 $23.06 
48815	" $36,917.91 "	 $35.11 
48816	" $36,793.33 "	 $29.05 
48817	" $28,113.89 "	 $28.48 
48818	" $37,691.52 "	 $22.99 
48819	" $21,446.62 "	 $25.72 
48820	" $15,821.25 "	 $29.36 
48821	" $27,021.09 "	 $25.72 
48822	" $16,820.84 "	 $26.27 
