Obs	HORAS_ESCANEANDO	ARTICULOS_ESCANEADOS
47180	8.83	129.44
47181	9.77	151.54
47182	12.34	186.29
47183	14.47	215.51
47184	16.02	250.31
47185	14.09	216.67
47186	21.27	318.73
47187	51.86	782.36
47188	31.73	474.83
47189	9.97	155.42
47190	26.44	398.17
47191	7.47	107.5
47192	10.53	161.12
47193	8.89	133.72
47194	24.02	362.6
47195	21.98	327.62
47196	7.43	111.95
47197	55.3	830.34
47198	30.05	458.17
47199	47.31	706.25
47200	12.29	188.73
47201	6.18	86.48
47202	15.21	229.98
47203	20.71	308.15
47204	34.52	509.02
47205	26.32	389.73
47206	42.22	628.63
47207	26.73	399.94
47208	20.7	309.92
47209	25.92	392.07
47210	14.35	219.72
47211	21.51	321.91
47212	14.03	217.74
47213	43.82	659.19
47214	21.75	329.67
47215	10.49	154.27
47216	27.95	428.39
47217	29.56	441.85
47218	33.34	498.27
47219	11.21	167.61
47220	39.54	583.97
47221	27.78	417.18
47222	30.7	465.42
47223	20.18	292.75
47224	18.23	269.19
47225	21.52	318.64
47226	17.95	266.17
47227	17.91	265.49
47228	57.06	860.7
47229	32.63	494.29
47230	16.7	253.27
47231	33.29	502.79
47232	28.35	420.19
47233	13.89	211.58
47234	22.44	338.96
47235	48.51	725.43
47236	23.35	354.83
47237	5.24	83.5
47238	22.67	337.82
47239	41.68	624.38
47240	7.24	102.99
47241	16.1	240.52
47242	6.71	103.28
47243	21.16	329.2
47244	10.35	167.02
47245	23.09	349.4
47246	30.28	456.07
47247	13.53	200.58
47248	51.17	756.22
47249	6.63	99.4
47250	24.88	382.34
47251	68.89	1027.33
47252	24.1	356.47
47253	9.46	138.7
47254	30.33	441.83
47255	21.17	313.64
47256	31.17	462.65
47257	6.19	87.93
47258	27.81	414.64
47259	39.21	592.79
47260	10.61	153.41
47261	13.17	190.39
47262	24.97	375.07
47263	13.14	194.55
47264	16.59	255.25
47265	16.81	244.98
47266	9.45	129.09
47267	22.34	336.76
47268	24.99	378.47
47269	31.8	479.55
47270	14.96	230.97
47271	32.64	488.16
47272	23.03	351.41
47273	15.52	232.35
47274	26.01	397.89
47275	90.34	1357.87
47276	19.65	299.97
47277	12.25	178.28
47278	17.84	269.48
47279	23.66	354.95
47280	27.31	412.03
47281	20	302.09
47282	23.21	343.07
47283	35.25	529.81
47284	39.47	601.32
47285	19.23	291.32
47286	47.73	716.07
47287	15.73	232.4
47288	20.18	302.38
47289	24.83	379.33
47290	33.95	511.44
47291	36.5	546.21
47292	41.76	628.69
47293	31.52	474.01
47294	14.49	216.41
47295	25.05	377.26
47296	21.33	329.19
47297	11.29	166.36
47298	30.24	452.42
47299	14.92	225.49
47300	19.81	301.35
47301	12.14	177.57
47302	22.79	345.67
47303	6.89	99.26
47304	19.47	300.91
47305	22.95	342.69
47306	29.89	447.32
47307	16.56	254.16
47308	25.47	376.81
47309	23.65	357.2
47310	30.93	456.14
47311	14.27	204.57
47312	21.47	319.36
47313	10.24	160.38
47314	31.5	475.27
47315	36.72	547.72
47316	5.09	78.91
47317	29.5	448.08
47318	10.04	142.35
47319	6.37	98.45
47320	19.02	279.42
47321	15.62	230.32
47322	27.31	407.59
47323	21.52	329.67
47324	29.13	427.89
47325	19.14	292.41
47326	65.26	978.06
47327	30.21	446.97
47328	22.86	340.76
47329	12.28	180.24
47330	53.85	809.31
47331	44.04	661.81
47332	20.95	313.4
47333	19.69	293.21
47334	14.02	206.42
47335	11.09	167.3
47336	5.53	85.87
47337	17.2	252.86
47338	10.45	154.07
47339	15.91	233.3
47340	15.01	228.47
47341	26.66	396.53
47342	16.34	246.14
47343	31.5	472.32
47344	12.45	187.1
47345	19.83	300.26
47346	9.26	140.14
47347	15.8	221.9
47348	13.36	202.32
47349	11.87	179.75
47350	35.62	530.83
47351	14.33	212.58
47352	16.19	245.17
47353	14.1	206.06
47354	61.14	915.81
47355	31.94	490.02
47356	35.81	532.15
47357	22.11	327.04
47358	9.75	143.05
47359	37.54	569.66
47360	12.07	177.87
47361	4.68	77.04
47362	24.63	373.89
47363	25.91	388.66
47364	21.63	320.07
47365	13.67	209.09
47366	17.57	265.9
47367	31.17	471.19
47368	13.34	203.04
47369	62.91	944.95
47370	6.55	97.92
47371	24.03	358.51
47372	23.33	352.83
47373	26.87	403.93
47374	26	390.75
47375	68.95	1027.14
47376	23.07	355.82
47377	11.85	183.17
47378	15.05	225.27
47379	25.43	372.83
47380	56.49	850.08
47381	17.55	254.09
47382	17.68	266.97
47383	50.58	760.92
47384	31.88	479.4
47385	3.53	50.51
47386	25.8	382.36
47387	12.61	190.26
47388	37.41	555.58
47389	10.76	165.78
47390	20.88	322.77
47391	31.1	475.49
47392	25.03	381.79
47393	54.33	813.52
47394	19.38	287.38
47395	26.92	403.43
47396	12.06	175.21
47397	6.92	106.02
47398	32.27	488.36
47399	22.74	345.29
47400	46.98	702.91
47401	12.11	177.77
47402	15.42	231.62
47403	24.89	364.77
47404	40.91	613.68
47405	10.37	151.49
47406	64.19	957.1
47407	10.62	160.3
47408	25.08	376.9
47409	49.39	732.41
47410	27.39	410.29
47411	14.31	215.55
47412	28.69	432.85
47413	6	93.93
47414	16.35	249.23
47415	16.7	251.49
47416	13.5	202.77
47417	38.05	575.76
47418	9.05	128.96
47419	9.33	136.99
47420	24.99	364.38
47421	11.6	174.85
47422	15.7	235.71
47423	22.54	330.47
47424	15.18	223.58
47425	148.15	2222.47
47426	10.46	158.27
47427	16.76	260.54
47428	26.38	388.55
47429	16.52	243.87
47430	23.32	350.06
47431	21.99	331.08
47432	19.38	295.71
47433	38.67	586.81
47434	15.08	215.74
47435	13.79	213.99
47436	15.57	234.42
47437	32.88	485.99
47438	10.23	155.18
47439	22.23	340.39
47440	83.18	1246.81
47441	19.04	281.6
47442	8.47	129.66
47443	47.76	723.61
47444	6.16	96.76
47445	22.62	344.17
47446	10.16	153.64
47447	19.61	296.69
47448	9.81	146.66
47449	21.74	321.84
47450	14.45	215.72
47451	19.45	291.54
47452	4.77	73.39
47453	10.74	168.64
47454	20.97	321.63
47455	20.7	304.52
47456	72.41	1097.74
47457	39.26	600.38
47458	22.8	343.31
47459	25.61	395.88
47460	23	345.9
47461	52.01	776.93
47462	52.8	799.06
47463	10.32	164.27
47464	26.64	398.42
47465	15.43	227.17
47466	13.68	203.18
47467	15.9	246.07
47468	13.91	210.45
47469	12.52	185.63
47470	53.34	799.39
47471	41.98	632.53
47472	18.5	271.44
47473	24.55	367.81
47474	29.38	438
47475	34.17	514.6
47476	17.03	253.93
47477	30.72	457.62
47478	26.91	404.65
47479	7.93	116.35
47480	7.45	114.11
47481	29.93	455.07
47482	51.72	780.73
47483	5.26	79.32
47484	36.3	545.65
47485	24.91	373.42
47486	14.31	218.54
47487	12.5	187.43
47488	5.68	87.94
47489	12.84	195.02
47490	47.81	712.61
47491	13.24	203.82
47492	30.09	451.51
47493	29.39	441.26
47494	27.46	405.18
47495	16.06	247.36
47496	11.57	172.59
47497	20.86	313.07
47498	26.13	390.79
47499	6.7	94.16
47500	43.51	659.64
47501	28.39	425.82
47502	15.63	231.01
47503	13.72	211.01
47504	7.41	109.45
47505	16.51	251.57
47506	34.09	509.99
47507	12.84	203.64
47508	13.53	207.19
47509	22.05	335.78
47510	35.96	534.83
47511	18.5	276.06
47512	19.53	289.8
47513	19.41	294.27
47514	14.22	214.12
47515	11.85	180.81
47516	35.75	529.95
47517	9.55	145.2
47518	14.45	220.5
47519	16.36	250.97
47520	42.52	640.96
47521	37.32	561.75
47522	13.27	198.23
47523	47.24	707.47
47524	16.82	250.38
47525	41.73	629.99
47526	24.66	361.99
47527	30.37	463.12
47528	22.86	337.78
47529	47.88	709.44
47530	9.7	141.3
47531	27	405.36
47532	31.92	480.35
47533	7.55	106.81
47534	23.85	354.1
47535	31.53	469.91
47536	25.08	381
47537	69.64	1037.17
47538	28.24	429.65
47539	26.29	402.33
47540	21.42	329.62
47541	76.79	1148.81
47542	12.98	193.38
47543	17.14	252.4
47544	28.02	423.99
47545	19.15	280.31
47546	14.21	213
47547	12.16	182.43
47548	8.65	129.91
47549	18.75	280.87
47550	23.98	361.66
47551	17.1	261.53
47552	18.5	279.27
47553	23.9	360.31
47554	25.9	389.61
47555	9.49	146.39
47556	37.7	566.46
47557	23.02	351.51
47558	22.89	344.78
47559	20.03	297.72
47560	16.68	240.55
47561	8.38	135.65
47562	15.4	226.8
47563	42.72	638.44
47564	24.98	378.78
47565	33.46	501
47566	34.19	510.24
47567	22.49	351.25
47568	19.23	287.53
47569	22.53	343.39
47570	32.29	485.62
47571	18.5	274.62
47572	22.11	328.94
47573	20.01	287.15
47574	15.79	236.8
47575	25.69	381.32
47576	20.51	319.02
47577	15.47	235.62
47578	19.04	286.03
47579	22.84	347.1
47580	22.17	336.14
47581	16.65	245.85
47582	4.71	75.06
47583	16.7	248.47
47584	19.43	291.68
47585	31.33	463.41
47586	39.58	586.47
47587	26.07	396.08
47588	16.1	226.6
47589	39.72	593.49
47590	17.17	261.44
47591	40.44	604.32
47592	36.75	551.42
47593	5.33	81.86
47594	7.25	111.73
47595	58.62	877.99
47596	10.14	152.13
47597	7.58	115.48
47598	18.81	278.66
47599	18.21	274.73
47600	48.29	723.23
47601	14.22	201.65
47602	15.8	229.2
47603	12.85	190.75
47604	32	476.03
47605	11.56	174.52
47606	32.65	488.95
47607	61.12	915.34
47608	8.05	122.35
47609	48.18	731.9
47610	28.92	429.08
47611	20.31	306.27
47612	25.68	381.33
47613	7.78	123.56
47614	17.58	263.44
47615	12.66	188.02
47616	19.94	292.17
47617	21.17	316.93
47618	14.94	230.79
47619	28.19	427.83
47620	32.29	480.93
47621	28.44	432.89
47622	19.92	301.7
47623	19.03	291.33
47624	26.63	401.4
47625	24.21	363.78
47626	24.78	372.92
47627	30.43	456.19
47628	26.08	388.01
47629	37.65	562.8
47630	43.15	650.41
47631	6.22	96.85
47632	31.13	467.94
47633	11.23	159.99
47634	18.03	268.17
47635	14.61	223.13
47636	9.32	128.36
47637	16.32	248.79
47638	23.67	352.91
47639	34.35	510.32
47640	8.92	122.9
47641	36.77	549
47642	34.3	516.95
47643	10.94	164.14
47644	13.59	204.71
47645	12.61	195.91
47646	29.13	438.65
47647	56.36	839.51
47648	12.03	181.19
47649	38.35	581.09
47650	8.54	122.44
47651	42.51	627.48
47652	19.48	302.49
47653	6.08	86.2
47654	14.03	209.6
47655	26.39	398.71
47656	19.21	289.66
47657	29.46	437.9
47658	27.58	408.27
47659	37.57	566.41
47660	15.51	229.61
47661	42.49	634.99
47662	9.7	140.97
47663	10.66	154.19
47664	14.81	227.03
47665	59.52	888.34
47666	8.9	133.61
47667	9.29	138.65
47668	23.14	340.14
47669	14.52	221.97
47670	12.07	179.12
47671	13.46	201.85
47672	24.22	369.87
47673	10.85	168.44
47674	15.25	230.51
47675	16.62	259.03
47676	22.69	334.71
47677	14.32	220.26
47678	23.77	360.71
47679	17.54	269.85
47680	7.17	106.19
47681	34.55	516.94
47682	8.88	133.6
47683	12.26	188.6
47684	5.83	92.06
47685	29.92	448.91
47686	29.14	438.46
47687	39.28	583.48
47688	7.18	103.74
47689	7.62	112.48
47690	26.65	397.08
47691	8.86	135.33
47692	11.6	175.77
47693	11.02	164.96
47694	64.18	966.85
47695	10.27	157.97
47696	4.6	68.57
47697	41.29	610.82
47698	75.73	1136.52
47699	24.95	374.88
47700	7.73	117.39
47701	35.86	534.01
47702	29.46	439.74
47703	19.98	302.45
47704	15.96	246.46
47705	19.88	300.57
47706	39.36	585.08
47707	10.34	153.53
47708	12.69	184.37
47709	8.22	127.73
47710	20.69	305.15
47711	22.92	338.53
47712	29.51	440.08
47713	22.76	343.06
47714	21.29	317.61
47715	13.25	200.15
47716	14.45	218.77
47717	9.12	139.16
47718	14.82	220.12
47719	22.9	340.31
47720	41.65	631.38
47721	20.27	302.93
47722	24.41	363.75
47723	36.29	537.77
47724	61.55	926.05
47725	25.71	378.25
47726	14.03	214.49
47727	60.08	905.38
47728	33.34	495.14
47729	78.18	1183.07
47730	14.11	214.03
47731	13.45	202.56
47732	20.34	305.22
47733	16.48	247.86
47734	13.95	205.9
47735	6.13	90.88
47736	10.98	170.05
47737	22.89	347.64
47738	30.86	457.81
47739	32.31	481.97
47740	19.34	291.78
47741	7.34	115.1
47742	3.83	64.07
47743	16.97	261.18
47744	43.23	642.52
47745	33.35	493.73
47746	12.68	187.77
47747	13.02	201.01
47748	13.66	204.79
47749	28.47	430.45
47750	13.29	195.79
47751	14.84	227.48
47752	48.8	728.49
47753	46.94	706.81
47754	18.37	280.65
47755	17.49	260
47756	9.82	143.59
47757	14.29	220.09
47758	55.88	836.24
47759	9.52	145.63
47760	21.86	334.79
47761	17.19	246.73
47762	14.58	220.73
47763	19.94	303.18
47764	62.63	940.4
47765	17.68	269.9
47766	17.87	278.34
47767	16.76	263.05
47768	14.26	218.88
47769	22.9	333.07
47770	26.86	402.24
47771	11.4	173.35
47772	10	153.51
47773	30.43	457.74
47774	39.61	598.38
47775	9.09	142.1
47776	13.38	204.57
47777	39.02	585.47
47778	37.87	567.98
47779	21.69	320.4
47780	12.69	188.02
47781	7.79	126.66
47782	34.16	512.84
47783	36.02	545.46
47784	15.51	236.15
47785	14.44	220.41
47786	18.27	272.99
47787	59.13	890.2
47788	26.33	397.78
47789	4.52	64.73
47790	23.05	349.36
47791	16.13	242.05
47792	32.34	493.71
47793	19.96	300.68
47794	14.94	219.22
47795	22.48	344.11
47796	14.87	226.17
47797	17.55	260.35
47798	25.78	392.09
47799	16.99	252.3
47800	36.13	533.48
47801	50.58	768.32
47802	10.56	160.15
47803	16.79	254.18
47804	12.04	190.49
47805	13.45	195.45
47806	27.2	404.72
47807	83.45	1247.94
47808	13.33	202.92
47809	46.85	696.75
47810	10.09	147.67
47811	6.72	106.36
47812	34.73	524.8
47813	17.84	272.17
47814	7.73	109.71
47815	22.35	337.1
47816	24.46	365.32
47817	44.3	662.74
47818	11.53	174.76
47819	17.3	266.53
47820	32.61	490.31
47821	28.53	422.65
47822	12.18	182.42
47823	6.9	107.87
47824	10.36	161.02
47825	15.71	232.77
47826	12.49	186.52
47827	6.79	104.39
47828	91.51	1369.49
47829	7.31	112.93
47830	88.89	1339.22
47831	8.08	128.83
47832	9.49	145.85
47833	11.58	179.57
47834	31.27	472.35
47835	14.68	229.49
47836	30.99	462.39
47837	9.44	151.71
47838	65.55	979.27
47839	12.87	190.25
47840	47.94	730.44
47841	27.57	416.49
47842	37.79	562.66
47843	32.88	497.97
47844	49.29	740.3
47845	13.9	213.07
47846	15.2	232.04
47847	8.53	118.51
47848	17.97	274.26
47849	18.39	281.71
47850	34.89	514.1
47851	16.93	261.05
47852	86.39	1306.77
47853	25.89	384.51
47854	34.76	518.79
47855	16.27	239.08
47856	35.52	535.57
47857	16.37	242.21
47858	14.58	221.59
47859	28.51	420.47
47860	12.17	191.82
47861	25.22	386.9
47862	23.53	359.58
47863	17.28	259.17
47864	17.95	280.74
47865	16.91	246.47
47866	24.46	362.86
47867	20.65	310.81
47868	21.66	326.69
47869	16.15	241.15
47870	15.02	226.92
47871	14.31	202.83
47872	23.85	358.28
47873	23.11	356
47874	15.76	240.2
47875	27.55	411.03
47876	11.6	168.35
47877	12.6	191.69
47878	8.58	125.54
47879	14.64	219.02
47880	13.75	211.87
47881	13.36	190.23
47882	19.44	284.61
47883	8.76	124.77
47884	10.8	167.18
47885	15.93	238.11
47886	14.97	231.7
47887	23.68	358.45
47888	17.24	248.05
47889	12.95	197.37
47890	14.03	206.1
47891	9.17	135.79
47892	24.23	356.62
47893	9.97	153.29
47894	19.19	289.42
47895	19.38	300.47
47896	19.88	297
47897	48.23	728.08
47898	12.44	184.83
47899	24.19	365.83
47900	10.19	149.17
47901	16.15	241.85
47902	42.67	635.8
47903	13.1	192.36
47904	32.28	479.65
47905	23.69	356.01
47906	53.32	793.7
47907	36.07	541.17
47908	12.13	182.6
47909	19.6	298.02
47910	14.86	215.52
47911	27.99	422.7
47912	11.2	166.58
47913	31.57	474.12
47914	11.27	169.34
47915	16.05	241.16
47916	25.34	383.17
47917	26.94	408.81
47918	29.4	436.56
47919	11.51	173.02
47920	17.89	269.81
47921	25.14	375.18
47922	18.66	284.28
47923	37.77	560.37
47924	41.36	618.67
47925	12.9	194.99
47926	18.13	274.28
47927	43.83	650.15
47928	33.69	513.27
47929	14.16	216.19
47930	7.98	134.13
47931	32.13	477.7
47932	22.29	335.07
47933	21.09	317.71
47934	26.62	403.71
47935	12.6	188.74
47936	31.76	476.37
47937	14.13	218.31
47938	22.38	337.61
47939	10.88	163.53
47940	17.26	257.07
47941	16.27	249.27
47942	58.2	874.26
47943	37.81	568.66
47944	18.62	274.93
47945	18.39	268.98
47946	33.87	501.85
47947	18.49	286.64
47948	18.27	275.18
47949	27.71	406.68
47950	27.54	418.49
47951	14.61	222.68
47952	11.51	171.62
47953	26.57	390.94
47954	21.34	327.19
47955	44.79	665.64
47956	15.22	224.18
47957	12.55	188.05
47958	26.39	407.75
47959	41.23	616.46
47960	13.74	201.39
47961	16.83	246.25
47962	8.48	129.55
47963	21.78	321.65
47964	19.89	302.73
47965	47.43	721.18
47966	19.16	286.52
47967	5.85	95.41
47968	21.96	329.47
47969	33.08	505.2
47970	6.48	89.52
47971	17.08	252.14
47972	4.8	71.72
47973	39.02	579.56
47974	8.28	119.42
47975	15.9	244.81
47976	7.51	121.18
47977	14.92	227.27
47978	36.43	543.85
47979	17.86	265.18
47980	41.09	619.81
47981	12.9	197.39
47982	7.27	104.29
47983	22.57	333.91
47984	12.43	188.51
47985	40.01	598.8
47986	32.68	488.14
47987	13.22	195.8
47988	39.29	595.66
47989	21.12	316.81
47990	7.99	124.96
47991	26.48	399.45
47992	55.24	833.71
47993	49.5	739.6
47994	62.69	936.13
47995	15.75	236.56
47996	14.01	209.69
47997	17.66	261.56
47998	42.84	651.12
47999	24.71	374.41
48000	46.92	712.33
48001	18.58	273.41
48002	21.76	331.77
48003	33.21	491.26
48004	48.22	722.26
48005	10.87	165.16
48006	40.87	608
48007	9.78	152.37
48008	66.58	993.13
48009	22.85	344.24
48010	16.66	263.17
48011	20.04	303.76
48012	12.14	170.17
48013	11.87	172.25
48014	36.26	538.75
48015	27.72	418.32
48016	22.66	343
48017	22.16	334.19
48018	18.58	274.35
48019	22.14	331.47
48020	40.81	618.13
48021	28.99	437.13
48022	12.24	191.34
48023	21.93	332.98
48024	44.6	663.67
48025	11.01	167.26
48026	11.58	182.85
48027	27.75	411.64
48028	19.8	299.8
48029	42.03	632.48
48030	23.26	347.41
48031	13.07	188.3
48032	13.89	201.28
48033	16.84	247.05
48034	28.29	432.03
48035	119.12	1789.47
48036	20.6	308.59
48037	35.56	532.53
48038	24.43	370.84
48039	13.44	201.27
48040	8.26	123.49
48041	25.05	378.21
48042	10.33	149.65
48043	18.74	284.46
48044	15.54	229.08
48045	21.8	329.86
48046	21.78	319.68
48047	15.58	238.61
48048	14.32	221.1
48049	9.48	137.17
48050	27.73	419.38
48051	24.91	378.95
48052	12.65	184.29
48053	11.83	172.58
48054	26.48	391.12
48055	25.72	380.85
48056	24.42	366.49
48057	35.28	527.59
48058	5.85	87.67
48059	20.01	302.15
48060	18.6	280.91
48061	36.08	542.9
48062	35.57	522.75
48063	31.64	478.9
48064	17.14	259.73
48065	11.8	175.5
48066	20.7	306.65
48067	12.44	188.5
48068	7.98	116.93
48069	22.53	338.97
48070	14.64	220.74
48071	17	268.89
48072	32.49	485.72
48073	16.41	253.02
48074	30.4	454.66
48075	26.63	400.7
48076	12.91	200.2
48077	13.12	201.09
48078	13.31	205.6
48079	26.03	391.11
48080	20.7	307.23
48081	13.28	200.48
48082	30.89	463.49
48083	89.72	1340
48084	7.08	111.18
48085	36.55	555.1
48086	15.97	242.27
48087	36.75	549.26
48088	13.03	194.32
48089	48.37	727.57
48090	17.14	254.1
48091	38.35	574.99
48092	15.51	231.97
48093	29.44	442.23
48094	19.94	292.89
48095	7.68	123.84
48096	11.33	172.41
48097	8.78	128.39
48098	14.79	215.78
48099	28.93	442.38
48100	13.91	211.49
48101	14.54	222.85
48102	7.52	113.23
48103	9.69	141.78
48104	5.84	85.47
48105	13.55	202.03
48106	18.87	278.62
48107	49.69	752.81
48108	6.64	99.43
48109	53.38	796.85
48110	44.56	670.95
48111	23.4	351.49
48112	12.53	185.46
48113	9.25	140.25
48114	17.6	263.03
48115	10.27	148.85
48116	23.16	349.74
48117	8.88	128.67
48118	15.57	240.64
48119	31.66	474.01
48120	60.27	909.13
48121	15.04	224.61
48122	26.51	405.36
48123	9.98	157.03
48124	29.82	439.19
48125	31.94	483.58
48126	20.65	309.54
48127	13.71	209.07
48128	17.27	262.55
48129	9.87	144.47
48130	6.44	101.16
48131	10.03	151.98
48132	30.57	462.84
48133	13.36	204.27
48134	65.42	976.75
48135	6.15	96.1
48136	27.47	403.01
48137	11.32	168.8
48138	19.22	287.53
48139	12.92	198.13
48140	24.17	369.88
48141	53.37	807.19
48142	9.04	127.76
48143	31.31	473.77
48144	12.48	195.05
48145	24.08	362.19
48146	20.98	315.79
48147	12.42	192.17
48148	11.12	162.73
48149	19.73	296.74
48150	21.08	323.84
48151	5.22	82.46
48152	13.23	207.97
48153	22.44	345.23
48154	57.86	863.31
48155	21.03	326.78
48156	16.8	250.35
48157	26.04	400.6
48158	16.44	245.55
48159	25.47	388.93
48160	26.75	403.58
48161	52.31	791.11
48162	7.74	117.54
48163	27.79	424.26
48164	7.21	107.44
48165	12.4	181.57
48166	42.27	635.69
48167	9.26	129.99
48168	22.82	339.15
48169	36.14	545.81
48170	16.85	247.26
48171	27.98	427.52
48172	22.61	345.8
48173	36.87	547.85
48174	15.14	234.39
48175	41.18	625.12
48176	59.1	888.55
48177	44.68	670.63
48178	22.19	318.22
48179	15.3	231.02
48180	80.92	1213.84
48181	12.18	184.86
48182	31.17	473.71
48183	64.23	972.75
48184	23.81	357.61
48185	24.6	365.87
48186	19.8	299.5
48187	16.25	239.16
48188	18.48	279.77
48189	12.2	191.54
48190	11.51	171.08
48191	7.77	115.79
48192	31.59	469.6
48193	16.99	252.8
48194	19.9	300.44
48195	21.84	328.06
48196	17.53	260.91
48197	33.48	501.29
48198	12.94	200.56
48199	22.35	331.78
